review,rating,support
great app although at times it doesn't update as it should but I'm okay with that it keep me in contact with my friends and family,5,0
"cant send attachments to people on the app, snapchat doesnt actually use my front facing camera so i get some grainy looking quality and its slow, needs alot of repairs",2,0
i dont know its just good...and i like it...and it inspires me of following my new hobby or however you spell it,5,0
if i had to tell this to an employee i would say the best app of 2018-2019,5,0
since the update. its running alot smoother on my device. much much better. good job!!,4,0
where's my trophies gone to I can't find them use a f***** it all up for me I don't want Snapchat now,5,0
"I love this app I talk to a lot of people on here. The only problem I have is that they haven't fixed there trophies, examples, 50 snap in black and filter, different colors.",4,7
"Crashez wayy too much, doesnt load snaps or contacts on the latest update of android, snapchat and using a Note 9 512gb version, ridiculous.",1,0
I am losing my streak without any reason.,1,1
snapchat is amazing app . I said the problem they fixed it . Thanks,5,0
the app keeps closing while I'm trying to do filters or just looking at other stories,3,0
When will Samsung get the updated fornthe friendship profile??!!,3,0
very good and I love snap because it's fun and you can call people,5,0
"needs an update, everything lags. a year later still needs to be fixed, way too much lag",1,1
not getting notification. sometimes i get and sometimes i don't,3,0
"garbage app, if u wanna post a multi snap on your story it literally will only get your first snap and just repeat it... THE APP IS STRAIGHT TRASH🔥💩 Editor can suck my B*lls",1,0
would give 5 stars but some of the filters are not working at all,2,0
I loved that yoo can take pictuees and also send them to yoir friends and make group chats.,5,0
i keep reporting a problem with my snapchat views and they never do anything.,1,0
love the filters. ONLY thing is is that when someone sends me a snap i wish we could save it to our camera roll.,5,0
The app needs support for the one plus 7 pro.. It doesn't appear to be optimized for it yet.,2,1
most of the time it works but all the other tumes it just kicks me off,3,0
i wish there were a lot of front facing filters.,4,0
"Wth my phone has been ""updating"" for the last 2 days now. I cant do anything in the app.",1,0
s10+ doesn't receive any notifications even though the settings are turned on to receive them. Really would like this fixed!,1,0
you have to fix the bugs from this recent February 22nd update. the time stamps are not working the memories are all glitchy and it's overall just glitchy as hell,1,0
new random update(i have an andriod) and i can't even save my stories or snaps anymore once i post them on my story????!?,1,0
THIS APP IS SO BIAS TOWARDS APPLE IPHONES!! My boyfriend's has an iPhone and can use 3 FILTERS SIMULTANEOUSLY!!! PLUS he has all these options like CHARMS!! DOES THIS RING A BELL? MY BOYFRIEND CAN'T HAVE THINGS I DON'T JUST BECAUSE I HAVE AN ANDRIOD!!,1,0
I love snap but since I have a galaxy ig it's so slooowwww and it crashes a lot... it also doesn't do flash correct it just pauses and makes my pictures look white.,4,0
"new update is not good at all! many bugs, private stories dont work as usual, dont like the new lay out.",2,0
it keeps logging me out and i have to keep signing back in and this is the 3rd update in 2 weeks that ive had to upgrade for it to work.,3,0
while I love the app here lately the snaps are all the same they use to change everyday and include fun holiday now the same one every day. come step it back up,2,0
The new update sucks. if I wanted my story to be this style I would stick to Instagram. Leave Snapchat alone,1,1
"google pixle 3. the last update 2/23/19 prevents me from sending video snaps. super annoying! gives the error ""failed to send""",2,0
newest update won't let me upload videos longer than 10 seconds and glitches into black screen when loading my stories to view. How does this app keep getting consistently worse after each new update?!? 😐,1,0
Your updates are getting worse day by day.. the lattest one made the UI really unresponding and slow to load. I have to wait like 2-3 seconds after opening a conversation to see the messages.. seriously snap ?,1,1
ok so I updated and why can't I save from my camera roll to my my eyes only ???? please fix this.,1,0
I dont know why snapchat decided to take away the ability to save stickers and access the ones you previously saved but I loved that feature. Not sure if it's happening to everyone with the new update but I definitely don't like it.,2,0
what was the purpose of taking away the ability to save pictures from my camera roll to my eyes only.. please bring back that feature,2,0
Captured pictures can't be select ......why this thing happening ? 😑 After so many update . The thing is Same,2,0
lost all the stickers after the update and can't even see other stickers lacks back on Savin photos and isn't effective while uploading photos and people don't get see my story!,1,0
"snapchat let me tag along with my friends,and let us put cute filters on our faces.my daughter also loves snapchat!",5,2
i cant figure out how to move stuff toy eyes only because of the new update i tryed everything besides that i love the app,4,1
since getting the s10+ the front camera is really zoomed in when will this be getting fixed please and thank you!,3,1
"Can snapchat PLEASE GET RID OF THE RANDOM PEOPLES STORIES!!!! I hate seeing content that I didnt ask for. It should be an option to see ""popular"" people's stories. F those people 😂",4,0
"when i try and video chat it says connect fail and it happens when the person i call video chats back, idk what the issue is",4,1
Snapchat I a super cool app!!! when ever I want to text one of my friends or family I can easily cantact them.,5,0
Amazing!!! i've had this app for 3 years and i still think that this app is the best👍,5,0
"Just got the new S10, front facing camera is super zoomed in on snapchat. Looks awful and has been a know issue without being fixed for over a month",1,0
"Loading..... that's all I get when i try to play games with someone. It's frustrating, and I'm done with it.",3,0
what up how are u doing keep the the good work snapchat I like it but only problem is cyber bullying because somebody keep reported me over over over dump stuff getting out control did nothing wrong post regular videos smdh,5,0
one of the bestest app ever used and seen!!!! the thing is it consumes more of the storage!! but really a good and good app!!! filters are just amazing 😍,5,1
"It's really great, but the only thing is it gets really laggy when you video call but it's still really good!",5,0
Update completely ruined the little bit of fun you could have. Can't even use the different fonts anymore.,1,0
my memories images don't show any more it keeps on loading the image for 3 hours 4 hours but doesn't load it I've tried making a new account and deactivating the old one but still it has same problem do something snapchat 😑😑😑😑😑😑😑,2,0
"{Edit} When using filters, my voice in the video comes out static and robotic sometimes rather than what the filter is supposed to sound like. only happened after the last couple of updates",5,0
"I like it, but why did you get rid of the label text option????",4,2
add to my eyes only and the ability to send stickers in a chat is gone edit: with the ladt update they added back everything plus more i can now recommend it!,5,0
"the new samsung update is no different to what it was before, just cant see why they cant make it the same gor android as well as apple",2,0
i like this app i wish ANDROID users can do boomerang as good as iphone that would be great and also we can edit and put words on videos longer than 10 seconds because i hate that about snap seriously,2,0
i want our saved stickers back. with the new update they were gone.,3,0
I love this app cause we get to take pictures and talk to friends,5,0
why is there an update like every day. it's kind of annoying,1,0
used to be so good now all it says is snapchat has stopped and it wont let me get in,3,0
the only app I've ever downloaded that cause full system crashes on Pixel 2. I'm talking unexpected power off shutdowns. TF Snapchat?,1,1
it wont alow me to go to my saved photos it closes all the time wen i am try to do something,3,0
VIDEO AND VOICE CALLS ARE NOT WORKING!!!!!!!!,1,0
hi! i have a good device but snapchat keeps on lagging and some times it does not respond...please fix this..,5,0
its all right but it feels so inferior to the IOS version. please fix this and add the same stuff since it IS the SAME APP we should get THE SAME THINGS,3,0
heyy guysss...this is.marya khan the one and onlyy..n i jusstt wanna say that i love usingg snapchaattt ..Simplyy lovee lovee love the filterss n loaadsss of complainss also fr u guyss..no streak seeing..if 100 ho jayen to,5,0
"Snapchat plzz let my phone handle all the filters because I m not having all the filters in my phone. So, snapchat plzz does the favour and let me have all the filters",4,0
best app ever it brings massive joy to my life as i can talk to my friends.xxxx,5,0
i use this app everyday to talk with two people and since the update it doesnt like to show msgs in group. it likes to wait forever in regular chats with single friends. and now it keeps kicking me out.,1,0
"Though i love the app, i can no longer tag friends and my videos in memories distort horribly when posting, unfixable through editing. Does Snapchat just hate Android users or what? It worked perfectly fine before this last update. Please fix this.",2,0
just do not like the new update.. i can't save my pictures as a replacement.. it saves it as a copy only!,2,0
Snapchat deleted my best friend from my friend list for no reason. I did not press a button or anything to get snapchat to do that.,3,0
"Why can't I save my entire day as a Story anymore?? Please fix! I love this app and how I could save my day in one whole video, but since the update, I can't anymore.",2,0
"i was a beta tester for like three years and i left beta and still Can't use the bounce feature on my version of the Motorola Moto 2, very disappointing.",1,15
The most recent update removed my snapchat widget from the Note 8. Is that a bug or are widgets gone? I really liked having them on my home screen. Very disappointed if they are gone now.,2,3
"After installing the new update, I could not use it. It keeps crashing!! The Android version is unstable, while I have never faced such issue with the iOS version!!",1,0
"I can't send snaps or photos if I am connected to WiFi, i have to use mobile data to send photo or snap",1,1
"Love it, but after the last update I can't see what I type in the chat because the chatbar sticks under and doesn't come above my keyboard",4,0
Get rid of the sound notification when sending a message and it would be much better. Just started doing this after update today. It is very annoying and not helpful at all. Galaxy S9,3,0
Why is the camera so crappy all of a sudden? Recording videos looks so blurry. Fix asap!!!!!!!,2,0
it's not letting me save photos and it's laggy becoming more and more irritating the more I use it I can't delete multiple snaps at once it's so annoying having to delete them one at a time,1,13
I'm not receiving snapchat notifications even though notifications are on.. it's worst and irritating..after update it's tooo slow,2,1
iLike it. But the only problem is that it gets hanged i tried many ways the only way it works is to delete the app and install it again,5,7
I used to love Snapchat especially the face swap filter! where has face swap gone?!was the main reason I still had the app downloaded tbh,2,0
Don't you test your updates before you roll them out? When you press and hold a snap to read what someone has wrote the report snap and send snap box is in the way of what the person has written if it's at the bottom of the snap.,3,0
"With each update, Snapchat get less and less appealing. Why was the 'save story' feature removed? With that gone and the massive amount of bugs interferring with chat, there's not much Snapchat has to offer anymore..",1,0
App used to be good but after this update its a bigger joke then ever its laggy lost a 800+ day streak cause there servers have been so bad like everyone else is sayin you cant save things as a story it breaks them into 10 second clips and also the shazam feature seems to have disappeared at least i...Full ReviewApp used to be good but after this update its a bigger joke then ever its laggy lost a 800+ day streak cause there servers have been so bad like everyone else is sayin you cant save things as a story it breaks them into 10 second clips and also the shazam feature seems to have disappeared at least it won't work for me. Update - 10 days later they fixed there issues,4,0
needs to update to work with galaxy s10 plus because I can only used my zoomed in camera. I hate that.,2,1
My only issue is that there is no longer an option to transfer pictures from camera roll to my eyes only,2,7
The app is really good but you have to update it almost every 2 or 3 months overall it is an easy way to contact friends.,5,0
i LOVE this APP its AWSOME its like so perfect it makes me feel hpy because i can call and chat my friends i also LOVE it because of the lences💜💜,5,1
"i cant send stickers as replies to stories, or stickers with other peoples bitmojis in pictures, only in pictures. fix this!",3,0
it's good but the problem is that now i cannot export pictures from my camera roll to my eyes only. please fix it,3,0
Very fun! Makes Facebook (in my opinion) seem more boring than normal.. Or is it normal? 🤣🤣,5,0
Every upgrade get worse and worse. it now takes forever to upload videos on your story,2,1
i would give it a 5 but it just goes to slow and i hate that once you read it it doesn't come back and i don't get the new filters,4,0
I LOVE Snapchat but. . . it doesn't work without Wi-Fi even though i have data I still don't want to use all of it so y'all need to make it to where u don't need internet.,4,4
it doesnt download on the device but i have it on my phone too. ily snap!,5,3
"I get messages from group chats, yet when i open the chat, I can't see anything other than what I've sent",2,0
"after the last update i cannot get my Bluetooth to reconnect after using snap chat. FRUSTRATING. Also, every time i open it i get a message saying the app is updating. i may as well just delete this app",2,0
this needs to be updated. pics dont show up half the time.,4,0
y'all should update the fonts back on there its better having a variety of fonts .,2,0
Its good love it. But its not letting me get on my camera roll to post photos at all i hope this gets fixed ASAP.,3,0
worst app after updating also it's working output is weak ..always shows a error in sticker selection,1,0
how come I'm not getting the update whith the new portrait mode?,3,0
The app is really GREAT but the one think I HATE is when your on Facetime with someone a d wanna check other messages on snapchat and hangs up can you please fix that,4,4
very easily used text them wit WiFi without Mobile ps_you can still use it with mobile data,5,0
its the best app for texting your friends when you dont have there number yet,5,0
Funny filter. me and my daughter always have a fun time great app,5,0
I mean.. Other than inappropriate stuff. its good for texting and hides ugliness,4,0
"good app, but the designers continously and pointlessly update it without listening to people, and make it far less fun and easy to use",3,0
"So slow, slow to open, slow to take pic, slow to send, might as well use regular camera and send a pic through a text...",1,0
please remove this screenshot taken notification feature. it is worst feature. they notify other people everytime.,4,0
I am sick and tired of this app glitching every time i try to open a message from someone i don't get it and it says i read it.,1,0
please fix the zoomed in camera on the bigger screens! otherwise it's not a bad app just some things take a lot of time to load,3,0
I used to love snap..but I'm tired of all these updates. and the updates make snapchat glitch and trip even more...,3,0
"the New Update sucks!!!! has alot of issues, whish i could go back to old snapchat!!",2,1
"it keeps saying that the app is updating when its not, please help. I've tried everything.",3,0
"Not accepting these new terms of service. Don't use it much anymore anyway, so uninstalling.",1,0
"the app keeps Fu**ing up my whole phone makes it so slow and then it just stops working, thi had only just started happening please fix it ffs i have to deletethe app then it makes my appstore stop working and i hav to do 60 different things to fix it and now the app won even download",1,0
"I love this app so much. I use this app to ring,text,and check up on my friends to see if their okay! And this app really help's! I hope that this app will stay forever😍😍",5,0
Love the new updated version! its about time! looks and functions sooooo much better!!!!,5,0
this new update is terrible for one they removed the ability to send things to your my eyes only not only that but it became so slow it took me over 30 mins to send something to my story and I'm wondering why cause it wasntg like that before also the camera takes forever to load now snap chat needs ...Full Reviewthis new update is terrible for one they removed the ability to send things to your my eyes only not only that but it became so slow it took me over 30 mins to send something to my story and I'm wondering why cause it wasntg like that before also the camera takes forever to load now snap chat needs to revoke this update cause it's so complicated and slow,2,0
"what the heck is going on with this app! It is SUPER glitchy, takes forever to send and load snaps, whats with the sending notification that never actually gets to 100 percent? Just terrible.",2,0
"what happpen!! everything was nice and then you updated it /: , the music in the videos get so staticed now and the filters dont stick on your face correctly ,,, before it was great and I would of rated higher,just has to fix the bugs",3,0
it won't tell me the song anymore!?,5,14
"the last update took away one of my favorite features about the app (recolor) and so when you try to send a snap from your memories with it being used, Snapchat removes that part of the snap. please bring back recolor",3,0
"my snap chat has downgraded, it is back to the old version and it's very annoying. it's not letting me use bitmojis with other people in them and the over all set up is old. please fix this snap chat😣",3,3
recently the app has asked if I want to save to memories or memories and personal collection. unable to select and save my option on galaxy S9 meaning I cant save any pictures or videos,3,0
It was working well but recently I changed my phone to MI note 7 and the selfie pictures are extra sharp after they are clicked effectively making them unshareable. do look into it.,1,0
"With the new update i no longer get notifications when i get snaps unless I'm in the app. I've checked phone settings, the app settings, turned them off then on again. and still nothing.",1,3
its a pretty fun app. i like its functionality. But its very demanding. it's slow to start and sometimes freezes. is it okay to optimize it for lower end devices please?,3,2
in my eyes only to transfer images from camera roll to my eyes only but there is no option in select the photo in the camera roll in new update it is big problem,1,0
make it so you can transfer things all at once instead of having to do every picture by itself like how it used to be pleasseee,4,0
I love snapchat and I am only 10 it is a really good game you can use for texting calling and face timing in my opinion it is a 5 rated game.,5,0
pretty great. great way to talk with friends and just post random stuff. love it.,5,0
"double posts my videos, photo quality sucks, just overall horrible performance for andriod. really guys???? fix this.",1,0
its awesome 😊 cuz it has lots of cool faces 😎 😁 but..... there is some ads......BUT ITS OK LOVE IT :p FOUR STARS FOR MEH 🤣 update: hello there 😂,4,0
"Until you bring back face swap I'll be rating you a 1 star. The other face effects lately have just been rehashed and aren't fun, this app used to be good now it's almost worthy if being deleted from my phone.",1,0
sound records muffled on audio playback from concerts compared to normal recording on phone and keeps freezing . also wont save the entire story from a month ago really annoying,1,0
I love it but I think you should be able to set a timer when taking photos like you can with regular photos. I hope this gets added soon :),4,3
i have a new s10e and i can't share pics directly from my gallery or from facebook any more and its driving me crazyyyyyy,1,3
new update is terrible doesn't notify me when I've received a chat or snap filters not working and won't send alot of my messages Or snap to multiple contacts at once with out closing app,1,0
decent app. snaps arent loading to story all the time.. ones been trying to for days. and wont let me delete it.,3,0
found a bug. the capture button and the button to see the camera roll are overlapping in my version. i am running the app on a OnePlus 6T,3,0
the recent snapchat updates sucks. The app just shuts down while I am using it. Also hangs up in between ruining my snaps.,2,0
its a good app even tho i am Alone and have no friends but i have memes 👌😏😏,5,2
I love everything about it but the only thing I don't like about it is We can't change the username 😔. Please fix it.,5,13
its as awsm platform to share ur daily routine activities pf ur life...and filters are awsm and the dm section is also...grt. ❤😘😍😍😍loved it...,5,0
it's a great app overall I use it all the time but I can't delete snaps that don't send,3,1
Updated 6 hours ago and now it will not open.,4,1
"whenever i try to open the games it keeps saying ""games un availble chack back soon""",4,0
"snapchat is a good app and everything but ... i can't login. dude, whats the point if i cant use the app.",1,0
I HATE IT ITS ALWAYS FREEZ WHEN I TOUCH THE SNAP AND I HATE THE QUALITY OF THE PICTURE 😡,1,0
"Could not send or open snaps, could not view stories, could not upload pictures",1,0
there's a glitch where I tells me to retry my text I'm sending please fix it.,4,0
the android version is very zoomed in upon opening the application.,2,0
it is a very good app u can FaceTime and also use fun filter on the facetime ot super fun and exciting,5,0
This is such a good app it's basically like Messenger but better!,5,0
i wish there was a way to save specific filters that you really like,3,0
I like it but I don't know why the front camera doesn't want to work so I really struggle for getting selfish cuz I need to turn my phone and then click and photographed me to my own it's just really hard but I really like it so get it maybe she's my phone I really like this app is really fun you ca...Full ReviewI like it but I don't know why the front camera doesn't want to work so I really struggle for getting selfish cuz I need to turn my phone and then click and photographed me to my own it's just really hard but I really like it so get it maybe she's my phone I really like this app is really fun you can chat with your friends on wifey and you doesn't need to pay anything so get it I really really like it 💓💓💓,5,0
"good app. but after the recent update, i am losing the texts i am sending to my friends fix the bug",4,2
Worst update ever. The link does'nt attaches 🙄 Highly unrecommended to update on this new version. The previous one was far better. Please fix this issue as early as possible.,2,1
"usually pretty great, but the newest update took away the ability to italicize, bold, and underline your text :///",3,0
"i can't even get on the app, every time i go in the app it takes me out of the app or says that snap chat isn't working rigth now please fix it",1,0
there is a bug in the February 2019 update where it will not tell you if you have sent a message or received it. just wanted to tell you.,4,0
its ok but it recently kept updating my Snapchat to the older version and it gets on my nerves and my stuff has been sending slow but whenever i go to regular texts it sends fine so plz try to fix that if u can thx,3,0
"its just shut itself off and now wont go past the yellow screen. everytime i try to open it, it makes my phone go black and slows my phone down. no idea whats happened, it just did it random as ever",1,0
I love snapchat!! You can have different filters send people pictures and other fun stuff. ADD FREE!!!,5,0
"solid app, but im only getting notifications about 70% of the time, any way to fix this?",3,0
"it's amazing how this App works, I'd definitely advice anyone to download it...no regrets",4,1
The big mouth filter is back on my Snapchat and there are some other funny filters added..LOL! .Thank you :) The issue with voice being disoriented is fixed..Thank you again :),5,8
I did not like the updated version... I can't save my pictures from camera roll to myeyes I really want that option back...,2,0
"After the last update it doesn't work anymore. Refreshes lenses and everything, but doesn't apply them... :(",1,2
"after this update i cant view my own story at all. I go to view and I get kicked from the app. I cant see my views, or go to my settings. This is a big yikes",4,3
loved the app until the new update. first you took away Flashbacks in memories which was frustrating. and now I am unable to even search in my memories for a specific memories or snap. please change this.,1,4
"always separates the snap videos when they are long (more than one, I tried with 2) I also can't edit them at the same time ever since ""my eyes only"" came up..... please fix!!!!!!",2,1
I heat you very much because i Can't make marke for a group of photos for a long time there's no solve for this problem??,1,0
how to import camera roll photos to my eyes in new update??? move to my eyes option isn't available for camera roll snaps...PLEASE GUIDE. bring move to eye feature for camera roll back!!!!!!,1,1
i absolutley hate the new update. It could be way better if i could save my camera pictures to my memories like it used to.,2,0
Update has made snapchat harder to use. Cant even select multiple images or videos to put on your story. It definitely adds time to posting stuff,3,0
"overall great but one snap says ""waiting to send"" for a week now. please do something about it",1,0
after the update i cant put pictures in my eyes only and the app will not let me edit pictures from my eyes only please get this fixed.,2,0
love this app but in the next update please show me how many times people view my story?💯😑🤔,4,2
this is amazing i love how you can talk to different people and learn new stuff and you can post on your story to show people what you are up to,5,0
Couldn't take photos from rear camera with normal size .. I downloaded it again but still doesn't work well also got dark grey buttons instead the purple .,3,0
for some reason with the new update they took away the memories flashback feature!! WHY!?!,2,0
this is a wonderful app indeed! but I'm getting this notification issue when I send a text and i don't never know they responded until I refresh the page myself. It's getting real upsetting,3,4
I just upgraded my s9 to the s10e and the camera is zoomed in. I tried to troubleshoot the problem but it seems there's no way?,1,0
Back camera flash isn't working on Samsung S8. It flashes then takes the photo afterwards. Please fix.,2,0
"you suck. i got a ""waiting to send"" message that won't go away. make it go away",1,0
It honestly depends on what device you use. My J3 froze all the time bc of snapchat but on my S9 it runs amazing.,5,1
it's a good way to text it freezes sometimes but this app is great with facetime in groups and texting and with games streaks and bitmoji stuff and there also a private story .,5,0
Amazing!! you can do so much with this app u can talk to femriends/family and take cute pics highly recommand ps this is a real person not a computer lol,5,0
"For all the andriod user its is the worst app, the quality and clarity they give on IOS is different than andriod in any phones",1,1
Messages that are sent constantly disappear before they are actually opened making it nearly unusable. Constantly sends updates that people are typing which is incredibly annoying. I don't care that people are typing,1,1
it is all good but it will not let me take more then 1 video at a time it stops at the lock symbol does anyone know why or howi can make it keep going,5,0
give it a 5-star rating because it's a good app but I didn't text someone for 1 hour and I lost my 40 day streak,5,0
"Great use of the flash on a Samsung s8... Flashes and then turns off then takes the bloody picture... Nice ""Snapchat built got android""",1,0
Amazing app but lately it's been logging me out and not letting me back in,3,0
this is like so fun. ..I even get to make my face look hilarious,5,0
omgggg I hate yur update snapchat. I cant have a vlog anymore. when I try private story no one can add to it. I love that u made me make longer videos. but I dont have a vlog anymore 😭😭😭😭😭😭❤❤,5,0
i have been texting my friend and they are still not my #1 bff on Snapchat and i do not talk to the person who is currently my #1 best friend i would like this changed,1,0
The shutter sound is irritating and is not getting turned off in oneplus 6t.,1,0
It's good but won't let me use the lenses or call or face time friends,4,0
"fun to play with, with my granddaughter!!",5,0
good but there is no save option for many filters.,4,0
needs work the app is buggy as it keeps stopping and starting in camera mode please fix this snapchat,2,0
"keeps crashing and acting buggy when i tap to apply a filter, made my whole phone restart",1,0
I love being able to connect with my family and friends. I just wish my unsent snaps would stop pending.,5,0
it's good but the app stops in the middle of when u are doing something,4,0
update for 5/13/19 keeps mesages read as unread until you look at them twice... c'mon,3,0
this is so beautiful app ilove tihis app this is an amazing up for us this snapchat is so amazing beautiful is no ones like for me,5,1
"what's with the update? every time I log in it has to ""update "" ....umm suree 😑 preferred the previous version",2,0
super wack update! cant post to my private story. fix it or revert it back. smh. cant access friend charms either. like are you for apple only kz other droid users have similar issues. dont be bias. you alrdy favor cats over dogs,1,1
Miss the old version before the update. Cannot save stories anymore and my trophies are gone. My phone is a Samsung and the updates are a disappointment. Please bring back the old Snapchat 😢😢,1,0
"Front camera is EXTREMELY zoomed in on newer phones, its almost unusable for taking selfies or normal front facing snaps. Snap should have an option to use a wide angle lens, or just to zoom out in general...",2,1
the story's snapchat promotes are liberal they never have anything good to say about the right. I cant even hide most of the story's.,3,0
"Since the update this morning , none of my pictures or videos will work! fix it please.",1,0
"great until the last system update for samsung phones. Now if i want to put text on my snaps i have to go as if i was completly closing the app , but just select it again to hit send.",4,1
the new update is terrible on my Nokia 6.1 plus. its keeps freezing. i can't scroll through the filters until aftrr several attempts. it keeps flashing for some reason. fix it!,3,1
yesterday i logged out and now i forgot the password i am trying to reset the password by both phone no. and email address but its showing that my details are incorrect plzz help me with this🙏,3,0
"wont continue recording video, wont stop switching to my front camera, wont tell me when I get a message. doesn't work but if does try to take recognition photos if thats what the point is then it works great",1,1
My snapchat story won't upload anything and my texts won't send to any of my chats still.,1,0
I have Samsung S8 and night selfie pictures were good but after i got my latest software update on Android 9 pictures are terrible even with front flash. Please fix this problem.,3,0
"this has so many issues on pixel 3 xl. zoom is off, low quality photos and video, a lot of crashes.",2,0
snapchat sucks it always frezzes and it has the worst quality and it has the same filters all the time.. i hate it.. insta is way BETTER !,1,0
"It takes me unlocking my phone multiple times after tapping notifications at the lock screen for the phone to unlock and snapvhat to open, usually two or three sometimes more",2,0
"amazing app, ive been using it for years, all it is missing is a DARK MODE so people dont blind themselves with a bright white screen when checking snap late at night",5,0
technical support as you know up to right now the app have a huge bug! please fix it ASAP. it seems like people have different problems eventually every one will start doing the same.,1,0
"How do you un-update an app? the latest update is horrible and made everything worse, put it back the way it was",1,0
"Love the app but the new updates, especially this update, are horrible. Its laggy at times and messages take 30 seconds to send with good service/wifi. I tried clearing cache and reinstalling but it doesn't help.",2,0
"This apps good but i have a Samsung phone, but it needs updating all the time there's always a new update and keeps filling up my storage",2,0
Good app but I have a huge problem where I can't upload a video that's more than 10 seconds unless I trim it down to multiple parts please fix this,3,0
Its coll to have anyway to Express yourself... Being yourself is sometimes _________ can't think if the word hahaha,4,1
App works great except now the snapmap wont load a satellite view its just a default look and will not load tried reinstalling updating my phone nothing and its just me who seems to have this problem,3,0
"bro, every since this most recent update, snapchat is laggy asf, like plz fix the app, every time u guys update it, it gets worse",1,0
Love the app I use it everyday but as a android user would the bounce option be available anytime soon ? 😩,5,3
trying to play point connect game and touch does not work to make a move. can do everything else but play point connect.,3,0
it is good to chap with people who's phone number u don't have. also you can do different things on it.,5,0
can you fix the issue with the Samsung s10 where the camera is really zoomed in. very annoying ............................,2,1
it is slow and I have to constantly resend messages,1,1
"my snapchst keeps exiting out of itself, and it makes the snaps disappear as soon as i receive them. i want them to fix this",2,0
a video from a friend will not open or go away why is that we have been talking since this has happened and it still will not go away,3,0
they let any one not knowing if they are the age they say they are but the app is a good way to keep I touch with your friends,4,0
I give it 4 stars because it doesn't let me save more then 1 picture in my memory but I still love it because I get to talk to my friend,4,0
how come i dont have the same version of snapchat on my S10e that i had on my iphone 6s i cant have more than 1 filter????,1,0
"Everything is fine except the fact that this new update is trash. I cant post videos that are a min. long and its annoying, this needs to be changed back.",5,0
"The aspect ratio for one plus 6t is not good and camera takes really close up pictures, hence degrading the overall beauty of a picture.",1,0
Its a really good app and all but it switches off my phone whenever used below 50% battery,3,0
Y'all need to make a way to change your username in the app without making a new account and The new update caused a huge slow down in the app it'self,2,0
doesn't work when i update it i have to install app all over again..,4,0
hi snap inc I wanted to tell you about the problems you have in Snapchat ■ □ 1 every time i take a picture it glitches a little so i cant scroll basically i need to restart my phone every time◾◽,4,0
"wont let me update when it needs it, and it freezes or kicks me out of the app. Plz fix it.",3,0
"I like everything about the new update the only problem is my links dont work, please fix this!!",3,1
guys iam unable to get streak notification can someone please help me ??,3,0
extremely buggy. I have a harder time sending messages with wifi. I give us back the older update that worked totally fine,1,0
"Wheb i double tap to respond, it will go to the screen then when i go to take a picture it will glitch and make it so i dont send it to them",4,0
super slow.. deleted the app and reinstalled it now it says beta program is full!,1,0
your last update merged my top snap with my search bar making it impossible to select please fix this,1,0
I dunno why but it isn't opening in my phone. what must I do?,1,0
it's a good app you can look old young and every thing on this app,5,0
"Cant turn the ""beauty"" mode off and also the selfie camera is super zoomed in.",1,0
some time it getting half screen why that i don't know can i send you the screenshot of the Snapchat,1,0
I like the filters but it keeps going away when its not updated.,3,0
it lets you talk to your friends and family and send them funny videos,5,0
PLEASE FIX THIS every time i try to take a picture with a filter it just freezes and then says that snapchat has stopped but other than that it is fabulous PLEASE PLEASE PLEASE PLEASE PLEASE PLEASE PLEASE PLEASE PLEASE PLEASE PLEASE PLEASE FIX!!!!!!!!!!!!!!!!,4,0
thank you for reminding me my friends BD that really saved my life LOL,4,0
i can't post videos from the camera roll since week.,3,0
i dont like it its fun but since the update it started freezing all the time ahh instagram is better,1,0
it don't work you guys need to fix this I'm uninstalling it ASAP,1,0
good app but the latest update has just messed it up! none of the photos people are sending are coming through and it's not showing what some people are saying in a group chat.,2,5
so I can't get in to my account my password got changed someone and i want my account back I have all my friends on it so FIX YOUR APP NOW I CAN'T TELL MY FRIENDS MY ACCOUNT IS LOCKED,1,0
"worked fine until last update. more i an having to constantly resend messages, if they go through at all.",2,0
I cant edit my friends names with the new update on my phone??? what kind of bs is this?!,1,0
It works but the app keeps saying that it's updating even though it's not and so I can't use it,2,1
I hate the new update I have to learn everything again and I can't put stuff in my eyes only it's just so different and I want the old one back,1,0
"Update 2/23/19 no longer shows the time delivered/opened, and automatically sends text to the bottom of the picture. Very frustrating",2,0
Bad cos after update it won't let me send stuff to my friends or my story so it rubbish at the moments I would love it if u would get it fixed so it actually works,3,0
keyboard keeps glitching. I love snapchat but lately it has been glitching out and won5 t let me type anything or use filters or really anything other than look at what other people send me,4,0
its amazing u can call FaceTime and message your friends and family!its a perfect way to interact with people!i would totally recommend!its absolutely amazing its fun and u have filters storys and it has some entertainment as well,5,0
"the newest update (26th of february 2019) sucks, i cant do ny of the stuff i used to",1,3
"whenever I start typing in a snap and finish, my control bar at the bottom of the screen doesnt allow me to send my snap",1,0
hello the app is good no doubt but recently it has been lagging and the texts that I receive after I text something come before the texts I sent.Please fix this issue please!,5,0
Snapchat puts my video snaps out of order in my story. Please fix it. Galaxy s9+ and yes I have the latest update.,1,0
the new update is so bad actually there is no access to throw pictures in my eyes only! you need to do something that's it,1,0
why is the app taking forever to upload/send snaps/messages/videos or pictures??? i cant disable the two factor verification,3,1
