review,rating,support
Not funny when u can't read the old conversations with the one that u have. i can't restore my history at all after i updated the whatsApp!!! 😪,1,0
it is user friendly app without any doubt but i had an issue with sending audio file and this is continuous issue i had face...i think still need to work on it.,3,0
Data storage use in the app reports 4MB total for all chats. Data storage reported by Android is 150MB- what gives? Abusive to my phone's limited storage.,1,4
amazing spiderman series of events and activities for children and young people and their families and couples looking for a few days later in this area of Glasgow on eBay for less than a week,5,4
"The best service , free of cost to speak to your family abroad. Whatsapp is a true blessing and a gift from God. May God bless the owner in abundance for not being greedy and selfish. Thank you for this great opportunity.",5,3
"Should have some Funny Emojis, that can be morphed with the pic of other Chat Member's on the Other side....so as to make the Chat and feeling more Enjoyable",3,47
"Im getting notification problem... Im not getting notification for message or call, When i open the apps then i come to know that i recevied a new message or i have a misscall.",4,0
Add filter to separate out group and individual messages. Sometimes individual messages do not get timely attention due to lack of this feature.,4,0
A Very good app . It becomes easy for us to send or receive an important message during important times,5,1
please support the app hide and lock chats .. and hide (online) like whats app plus .,4,0
It is a good messenger .Easy to contact with family and friends.,4,6
i luv this app but i like the old version where you could choose a ringtone from yr gallery for the msg like how you all have it for the ringtone i would av gave you 5 stars if you all hand left it that way .,3,0
"last two update after that whatsapp status are moving slowly and troubling to run ,i am facing that issue and automatically came out of whatsapp,i am using Mi A1 android pie 9.",1,0
Best thing ever 😁😁😁... but the status rule of you cant post a long video on your status it's kinda boring 😴,4,0
Very Good. But please explain explicitly how I can read all my messages before 14 th April which are kept under youe end - to - end encrupted by whatsapp.,5,0
restrictions on sending messages to multiple contacts should be removed.,5,0
pls add new features. because i want to get my friend's old chat...,3,0
Why doesn't it show when a message has been read?? Doesn't turn Blue ✔anymore. Normally shows delivered ✔and then Delivered & Read ✔✔,1,0
Very useful app. what did we do to keep communication alive before WhatsApp?,5,0
hi.whatsapp teem banned my number.befor last 4 days.may i know why you banned my number???,5,0
Suddenly banned my account without notice. I don't even know what's the reason. you deserve no star.. thanks,1,0
"massage won't send, I have to force close the app every time and open it again",1,0
"Happy, sometimes the connection isn't great, but l just go with it",5,0
this application is good for me to build n make closed my relationship with my family n my friends,5,0
iam using always whatsapp 😉😉 is the best app of the world plz update this app to send a game to both user game send feature plz update...,5,0
i love it because i get to talked to my family and see them at desame time.,5,0
the new update has a bug whenever we open dp in full screen and close it there is some glitch.,1,0
"I think this is one of the most helpful and personalised app I had ever seen. it helps me to communicate with my friends,my teacher and also my loved once so thank you what's app team 😄😄😄😄😁😁😁😀😀😀😙😙😙😗😗😗😚😚😚",5,0
"I love it small and large problem, thinking and things need completely understand.",5,0
WhatsApp always great voice call super videos nice world news events fraction of will get all the way very good .,5,0
"Sometimes its spotty, especially long distance video calls but often fluid. Keep up with the good work.",4,1
"hi there, is there any way to get my messages back when I deleted them.",3,0
good for network (proper network)area... Does not work good in week network areas,3,0
"Video calling is still not great, most of the time dysfunctional.",3,0
Very reliable platform to communicate with friends and family cheaply and quickly,4,0
About a year ago android users had the same emojis in iPhones. We want that back. These new emojis we have sucks. I hated WhatsApp emojis since then. Please give us the ios emojis!,3,0
..a blessing for those who crave to communicate!,5,1
all over it's good but having lots of problems like some automatic minimize and some time status not uploads...,3,0
i can never hear the person!!!! its very infuriating!!,1,0
This is a pretty good app. The video chat can be a bit unpredictable...,4,0
video calling quality needs to improve.. n it will be much better if we can send apps too,4,0
it has very poor vedio quality hste thst .. instagram h have a better or u can say best quality of that,1,2
you just copying features from telegram. without Idea and portable platform features whats app is dead.,1,0
wonderful for keeping in contact with family members in other countries,5,1
with this help we can easily talk with other people like our friends and relatives without calling. download and use but don't forget to rate it,5,0
unable to share to more than 5 at a time. Not very productive at times,3,0
its the best app very comfortable and easy to use and fun with friends in group chatting,5,0
Calls aren't that good cause I can't always hear the person or it lags.,4,0
"interestingly , but how i wished there would be a kind of signs for notification or to show if any of friends is on line without you clicks on the contacts . thanks",4,1
"please make some color for theme like telegram. my eyes getting hurt , hmm.",1,0
Voice and pictures are very well received wherever Wi-Fi is available.,5,0
This is a good apps for me to communicate with my fsmily at Hong Kong.,5,0
Its funny chatting whith my friend because she puts that funny mouth 👄!!!!!,5,0
"Limited favourite person pin features 😠👎हाँगिंग phone..and poor service for user, I want maximum pin number add our list I like GB WhatsApp. Improve your feature.",1,0
"I think u should add more emojis, this app is just lit for me m loving it n m using it since I was in class 6",5,0
"No support for dual sim, no option to transfer messages from Android to iOS or vice versa, no option to be offline, no option to use whatsapp web on 2 computers at same time, no option to use on iPad, no native backup option.",1,9
Even after the latest updates the stickers are not coming! Any one else suffering from the same? Pls solution,4,1548
need to Improvement In Status Update.. can't write or copy status.. its just irritating thing.. over all okey all.. good improvement..,3,166
"its been giving so much trouble. i can't view statuses, send pics, receive pics, send voice notes or recieve voice notes",1,35
this update isn't that good... there is A major issue that the pics are not transferred.... . instead everytime retry appers....,1,2
currently can't update status. also can't go directly to the beginning of the conversation. overall good messaging app.,3,0
whatsApp was working good but now the new update it doesn't work for me ..when i send voice rec to some one its records nothing except my last 1 sec words or my starting 1 sec words ...I installed IMO for voice chat i will wait for fix ..if you're failed to do that in next some weeks i will delete t...Full ReviewwhatsApp was working good but now the new update it doesn't work for me ..when i send voice rec to some one its records nothing except my last 1 sec words or my starting 1 sec words ...I installed IMO for voice chat i will wait for fix ..if you're failed to do that in next some weeks i will delete this from my phone ...and also now its working very slow ..i free install couple of times clear cache clear data I did everything but the problem is still there 🤷‍♂️,1,1
i cant send a message to. more than five persons plz. solve my problems how can i send messages to. more than five. six persons,4,0
jio network is considered as roaming even when I'm not roaming. i lost all my messages one day without any problem in storage i've always backed up my messages locally but i had to clear that because whatsapp keep hanging due to low storage space,1,0
I cannot use and recieve any messgaes from the app using my mobile data. Only with wifi i am able to use the app. Please help me fix it ASAP.,1,0
so poor performance.. when i am uploading pics on status always show... open app again... what the hell.. i tried approax 8 to 10 times... 😡😡😡😠😠😠,1,34
"that is good because this is for all children,parents,student,and family to use whatsapp for video call,chat etc.",5,0
"It is very easy app and .using it us a fun , so easy to make video calls and text and usage of emoji ..",5,11
"Everytime I See A Couple Holding Hands Or Just Plainly Sitting Together. I Miss Those Moments Which I Have Spent With You Is It Love Or Just A Memory Being Revived ?? I Don't Know!!! Whatever It Is.. But I Know Only One Thing, Close Together Or Far Apart, You Will Be Always In My Heart..",5,2
"My notifications are wrong. Everytime I get a new message it looks like I received all my past messages at the same time as the new one. Plus, the design of the app is really outdated. The colors are unappealing",2,1
l am going to give my thanks to all of the people who have had even a little part in setting up this application. WhatsApp is an amazing app which has simplified the communication between poeple all around the world. Thanks a lot.,5,3
love the app please add the feature of being able to save pictures I have sent on WhatsApp straight to my gallery same like how I have the option to save to gallery when viewing a profile picture.,3,0
"WHAT THE HELL JUST HAPPENED TO WHATSAPP???!!!ALL OF MY FRIENDS,FAMILY INCLUDING ME CAN'T SEND OR SEEN ANY MSG..PLEASE FIX THIS ASAP BEFORE I USE WECHAT BACK",1,0
WhatsApp team kindly remove the restriction of sending messages only in 5 group or contacts. this update is too hectic for me. I can't send messages to my all contacts at once by this restriction.,3,4
"recently always some pop ups ads direct to internet browser, sometimes the Lazada apps open automatically, very annoying and this happens to my friend as well, please solve this issue. I'm happy with it if no pop ups ads. thank you.",2,8
"without any notification,my account was banned.. why ?? i was used that wtsapp nmbr from 8 years.",2,2
"after update to the latest ver, my whatsapp unable to receive or send message, or view last seen of my contact. What happen guys? Admin can fix this asap?",1,0
I have problems with this app. I am unable to send voice messages and dowload or send images. Please advise.,2,0
Its a great facility to all humans specially for weaker section of society whos not afford other facilities of exchange information quickly.,4,2
Messages seems to take very long to get to u. I normaly get a pcm from my wife. Thats when i know i have to check my WhatsApp.,3,0
Excellent but 30 secend 😱for story very bad !!! please Update to 5 minute ☺☺☺ From people oF IRAN,5,0
Excellent 👍 application.. How can I send a message to more than 5 persons in the same time like before??,5,0
"Reliable, Fun, ie make face to face calls. International calls though your mileage may very? Give it a try.",5,1
"Super app, no comments to add , it's beyond any recognition,keep more features in future",5,2
so far so good...how i wish it could allow sticker packs and emojis to be used for status updates too..and stop all ads,4,6
whats App is best in my life and I am say video call i love what's in 2years so i love whats in best thanks thanks again thanks 😎,5,0
I want to have the fingerprint security for watsapp. It is the no 1 messaging app,5,0
most helpful to connect ourselves to our near and dear ones who are away from us....😘😘😘💕💕💕,5,0
Please make whatsapp call recordable so I can repeatedly listen to my mom's and dad's voice.,5,0
It has made life easier.. tension free now are connected with loved ones 24/7.,5,0
I found it very helpful inclear audible and usiful in messeging. I recomend friends to use it.,4,0
It is most useful app . who love this app like this,5,1
all are good now but check for the case when you receive call of this number you don't hear,5,0
"Can't forward a message to more than 5 contacts at a time. Previously, this was not the case. Rest of the things are good as always.",3,0
this has help me a lot but i have hack and my app has been link to someone account how can i remove or find the hacker😢,3,0
it's a great apps for keeping communication with people. I love to use it,5,0
Nice and easy-to-use... I like this app but some one spy this app like a hackers.... So please develop the best privacy... Thank you,5,2
I already updated the new vision but the audio can't play auto...,1,2
bad. i lost my previous chats and message. i beg whatsapp to recover my all contacts with chat history,1,0
Wonderful experience. The app itself is amazing keep up the work.,5,0
when some one send the photo in WhatsApp that doesn't shown in gallery and that could not be directly send to other reciver,4,0
"i love whatsApp and its my favorite app..but plz make unlimited time for deleting text and add edditing option in chat too, tnx",5,0
Some time it stops and we doesnt liked that things bcoz we have to send imp msgs from this aap and if it will only not coperate then,3,0
WhatsApp is js great the only problem i have with it is the forwarded feature that shows you forwarded a message,5,0
Cannot imagine a world without this app. Thank you very much dev guys.,5,0
we use this app to communicate with family all over the world! love it.,5,0
I really love this aap. It's very helpful.....🙂,4,2
Really its a very wonderful app.Its very easy to access and any type of document and so many kinds of data can send.Its my very very special app.Thanks for making a very wonderful app to WhatsApp team.,5,2
You are banning other 3rd party Apps like GB FM WhatsApp+ If you want people use your official WhatsApp then you should add features like them 😠😠😠😠😠 your official app is very boring 😤😤,1,0
"Dear whatsapp, please replace the 'delete for everyone option with unsend message because 'this message was deleted' creates more confusion as it makes people more suspicious....",5,0
"Since the new update, i cant delete for both.. i wish that option stayed and actually change where you inform the other person how i have deleted... bra bra..",3,0
"I am worried about the partnership with Facebook, I don't like the thought of my data being shared with that company.",4,21
"Team, it's not about complaint or issue. I am suggesting you to add birthday fields for every whatsapp user and birthday reminder.it would be great of this feature available in whatsapp.",5,0
App is good... but still in the latest update it is possible to video call only upto 4 members including me.. more than 4 member is required.. at least in groups v could be able to video call many at a time... please do update this feature too.. expecting this feature in next updation.. other than t...Full ReviewApp is good... but still in the latest update it is possible to video call only upto 4 members including me.. more than 4 member is required.. at least in groups v could be able to video call many at a time... please do update this feature too.. expecting this feature in next updation.. other than this the app is excellent.,4,5
"can't update status, unable to send pictures and lots of errors...please resolve the glitch asap..facing lots of problems",1,1
"In today's era,Everyone needs Dual WhatsApp,and now many smartphone company provides Dual WhatsApp or clone app features on smartphones,I would like to say to WhatsApp that you should provide notification Icon colour variations instead of only white...it will really helpful for Dual WhatsApp users a...Full ReviewIn today's era,Everyone needs Dual WhatsApp,and now many smartphone company provides Dual WhatsApp or clone app features on smartphones,I would like to say to WhatsApp that you should provide notification Icon colour variations instead of only white...it will really helpful for Dual WhatsApp users and also single users will get variation of colour of WhatsApp notifications icon.And also you should provide variation of colours on WhatsApp Home Icon",4,1
The authomatic back up does not work anymore. I'm using Android P on a Moto X4 and it seems that the daily backup works only when I press the button. Please fix it.,3,14
A big thanks to Whatsapp team for making more batter. Just waiting for face unlock system update. Love WhatsApp.,5,24
i am impressed with your live location sharing but please add unlimited time until user turns off it will be helpful google maps gives unlimited time but it doesn't work accurately,5,1873
In my phone whatsapp os inbuild and is pretty good and efficient to use....but when i turn off my group notifications i use to get messages....thank you,5,1
"So far👌 please can you restrict ""adding one to a group without consent"". It's disturbing and annoying!",5,6
"this is, in my opinion, one the best social media apps around. Video, Messages, and doesn't consume lots of data",5,0
"It's a good application. We can share our files easily with whomever we want to,The video call quality and calling quality is quite good.My suggestion is that everyone should download the application.",4,4
"For new Whatsapp version, we are not getting Screen Wake up whenever someone calls on Redmi Note 5 Pro and on Redmi 6pro while phone is in Idle state. I have checked all general and WhatsApp but still getting issues. Please check as soon as possible.",4,2
"I installed this app, and after a while it stopped functioning. I uninstalled it and tried to re-install it but w/o any luck because the code was never sent to me. As a personal experience, I recommed Viber app over WhatsApp.",1,3
"hey, I can't save downloaded photos to my gallery? what's going on? can anyone help?",2,2
"I have problem when I delete some messages that l won't see my friend in our chat , but after that I delete my message, you can see a message "" you deleted this message"" , I don't like it",4,9
"this app is so good, simply but very helpful, so easy and to much function,love it, thankyou",5,3
"That day will be the worst ""A smart phone without what's app"" I can't just think about it...I am incredibly enjoying using this Amazing app😄",4,7
"Guys I'm having some issue in app. When i get a call from other whatsapp contact I'm not notified with the display, until i unlock the phone.",5,0
Its a very good app that enables a wide range of communication and different features...but would like a feature to hide if you're online.,5,0
"Please fix it, after update I can't even send my messages, my Internet is smooth yet still cannot sent a thing, please fix it ASAP!!!!",2,13
"Munu, Tinku phoned me whennshe was askingnabout your where abouts.I told you will ring him shortly.Sujatma has returned back.So you can ring her at your convenientntime. Dsd.",5,1
"Very Good This is a great, useful app for free that if you want to send free photos, it's perfect for that!",5,0
In the latest update if someone has uploaded 3 video status I'm getting audio on 1st status and on second video gets muted even on increasing volume sound doesn't come and on 3rd video it comes back to normal.. It's happening with everyone's ststus not just 1 person,4,3
"i think that whatsapp should get a update in which i can choose what people i want to be able to see my ""About"" and ""Profile Photo""",4,0
something is not right with the recent update. the status are having errors. not only Mine to to over 10 friends of mine as well. please correct that error.,1,7
"it is such an amazing app ,,, i have now used it for decades !!! i can say the best app is here !!",1,0
i was thinking about one thing that we need a live video option in WhatsApp too. it'd be awesome to go live with few close people. so it'd be great if you guys make a feature like that.,5,2
"Please provide ability to disable incoming messages when backing up so that when restoring, all messages are available. if you allow incoming messages when backing up, will the new messages get backed up too or not?",1,8
"I can't disable status tab, there is no option to do that. I don't wan to see and I don't give a f*** with someone else status. can I disable it? so I can't see what my friend's status. Their status does not give me any benefits.",2,0
not good because if everyone delete me from a group we can't join a groupp,1,1
please enable us to press and hold onto a chat without opening it as it is a very useful function on Iphone iOS. thank you,3,22
"when i made my story by any video songs , sound has not appeared in story its seems big bugs in this update pls fix it as soon as possible , on video songs or any video sound gone when i put my story",1,0
You only make fool to the public yu gives updates after every week but with the same features .If yu really want to update it give the function of fingerprint security as yu given it in Àpple i phones.,1,0
my whatsapp is not working properly. I cannot make calls and though I make calls it doesn't work..It shows me calling but the texting is fine,1,2
We cannot share music as our status. It is only possible for videos and images. Please include audio also.,3,0
"it very good application in personal and group communication, the best...",5,0
guys update your wastapps please if you not update you're what's app then your what's app have been not work and have a virus,5,0
"this is probly the best app lve ever , had you can call, text, video chat send photos and documents to friends",5,1
"It's like profile image are viewable to contacts who we add on contacts,I would prefer showing to only who I wanted to show my profile.",3,25
Why photos or pics could no be cropped only for one side or requirement side?,3,1
It will because motherfukers run their own kids Andrew's birthday party for my plans for the weekend,4,0
to good and easy to conversation to your friends and friend to you,3,2
"annoying fullscreen popup call notification when playing game, ""dont tell me to block contact"" small top notification optional is enough",1,2
since ive had whatsapp ive never had no problems thats why i gave it 5 stars :),5,1
I can't delete broadcast chat messages delete from everyone sometimes I send any message then i what to delete i can't delete,1,0
whats app helps in my studies and my entertainment I would like to chat more with my friends in WhatsApp than FB or instagram,5,0
this app is not appeard on my desktop.. please help me !,1,1
few bugs showing up recently in whatsapp..the whatsapp status buffers even in high speed internet and it becomes silent many times,3,0
Fanstaic app. Looking forward to many more changes in near future.,4,0
it is so boring .i dont even use my watsap for 5 days now it is always pending when am updating .. service is very poor and my data is weisted....,1,0
"Awesome app ,always helps me to get connected with my loved One's ...",5,1
"some times.... while calling....""reconnect"" is appearing randumly......",4,1
It is one of the best Application for chatting. with the features like calls and video chats has made the WhatsApp best Application all over the world.,5,2
good app and it is time management to save give any messages to other person or any files.,5,0
why status is automatically download??? data is so many used is status download,2,0
VOICE MSJ IS NOT . VOICE MSJ IS NOT WORKING IN S10 ...PLS SOLVE IT...WHEN WE SEND IT DELETE AUTOMATICALLY....,2,0
Nice and very usefull for connect to my social and personal relationship maintain. Thanks a lots whatsapp team💐💐,5,0
"good app ,it's need for everyone to see, know, and v call",3,0
My experience with What's app has been so far satisfying. its user friendly and overall v useful,4,0
has the hacking problem been solved concerning the fake calls we receive on this app ??,2,0
it is really nice i call my friends and talk soooooo much fun!!! 👸👸👸👸👸👸,5,0
My. experience. with. What'sAp. has. been. Excellent. Thnx. You. For. such. a. service.,5,0
.This is nice app .I find this app users friendly.,5,0
best communication vehicle around for me by a long way and keeps it simple!,4,0
How can we send long videos or documents to contacts?More than 17MB...plz solve this issue,5,0
it's good for group video calls but the photos sent are not sometimes clear,5,1
I can't see some number status n they can't see my profile even they don't block me and hide me n status privacy,1,0
"this app make things eaay for me ,i can talk to family an friend everyday with this app.The problem is data is so expencive(rates ar high).",4,2
"just not secure at all, i got more then 1 year reporting people reading my text.",1,0
The latest update of whatsapp is having too many bugs... sometimes the audio of status is not working. Kindly the technical experts should check this and give us an improved update,5,0
can you please bring up an update with highlighting online people in whatsapp as there is in messenger... and another update of when the person have seen the message /text /videos as there in messenger....plzzzzzzzzzz,3,0
i cant recieve messages if i didnt open the app this is only the first time happen since the last update..fix it please then i can give 5 stars...,1,6
"one more feature required for this. as selection of any text in chating or in group can be added in reminder by fixing the time, notification scheduled. this will help to reduce to remember the important task which can help.",5,1
"the calls sound okay but i really dislike that you can only add 4 people, they should change it to atleast 8 or more.",3,15
updated my phone and now I have an end to end encryption .. and I can't get my previous messages.. lost everything I had saved.😕😭,1,0
i love it! i am a dissabled person so i dont get to visit my friends. this app helps me comunicate with family friends thank you who ever made this app!,5,0
"App is telling me to update time and date before starting, but my time and date is accurate. Boring and not updating on my phone.",1,0
"good app, as always, only wonder I have is why I cannot use my fingerprint on Note 9 on whatsapp? To lock my messages and application. Any info would be nice to receive. Thank you and keep up the good work.",4,3
my only problem is it limits the length of videos I can send to like 3 minutes. I would like the limit to be disabled because it's completely pointless.,4,0
"Screen remains off when wataspp call comes. im using One Plus 6, and I have observed recently that when wataspp call comes my screen remains black, it does not show whose call it is and only when we hit power button I get to see. this didn't happened earlier. pls fix this bug.",2,0
"best app to connect the world. we can talk to anybody, anytime, anywhere .",5,3
"Hi Whatsapp Dev When i use your Whatsapp Web, and drop a .docx file into a group conversation... inside the whatsapp web said it is .docx file. however, when i want to open it on my whatsapp mobile, it turns to .zip file for the same document. can help me investigate whether is this a bug in your sy...Full ReviewHi Whatsapp Dev When i use your Whatsapp Web, and drop a .docx file into a group conversation... inside the whatsapp web said it is .docx file. however, when i want to open it on my whatsapp mobile, it turns to .zip file for the same document. can help me investigate whether is this a bug in your system?",3,5
"No..word..excelent..communication...by..which..we..can..meet..with..secure...apps..whattsapp..can..call..with..vedios..many..other....,................................................................................. ............................. ....................................",5,6
"Since when did WhatsApp start coming up with ""battery usage amount"" type of notification pop up on my phone for me to have to put it to sleep? I've never had that before. why now? Stop this please.",4,2
good nice experience sharing anything nice apps to interact with friend. but according to me this media should verify the post which was right n wrong..either for politically ya any video n pics ..which was post as sperm by hackers...critical issue whtsapps media should do something for control as s...Full Reviewgood nice experience sharing anything nice apps to interact with friend. but according to me this media should verify the post which was right n wrong..either for politically ya any video n pics ..which was post as sperm by hackers...critical issue whtsapps media should do something for control as sperm massage ..bcoz now whtsapps is biggest apps to share everything. n child is also delight to see photo n share pics here .....like anti virus or true caller whtsapp stop sperm massage to share .,5,0
i want status minimum 4 to 5 minute i cannot understand why only 30 second solve this if we have no rights to videos why i want to use WhatsApp....?,2,1
its a great app save for the nonsense in groups and abusive admins. phone calls however can be erratic at times. junk needs to be cleaned frequently if you are in many groups,4,0
very good and very helpful for anyone in any field I use WhatsApp for my Business Thanks $ Reawati Maan $ Kafeer $,5,3
"hye please help me how can i open back my whatsapp account . i already reset,setup my setting. but still can't . and it said 'whatsapp service unavailable'",1,0
"WhatsApp is the unique App and also secure ... also the new version(updated) is provide us many features, like status pravcy , group video call etc... WhatsApp help us in our deffrent daily basses work, bussines,reporting,Education etc... I really like this App.",5,1
"It's very nice app it's excellent , genius , superior , ascendant , faiq , Faiq means genius but the time of stutas is very short please long it and please add new function in this app i resquest you if you add new function in this app may it will be world number one app please don't add the functio...Full ReviewIt's very nice app it's excellent , genius , superior , ascendant , faiq , Faiq means genius but the time of stutas is very short please long it and please add new function in this app i resquest you if you add new function in this app may it will be world number one app please don't add the function of Facebook i love what's app and i don't like Facebook",5,1
Just bought Samsung A50 but the picture on WhatsApp is terrible. Especially when we see video in status. Can you fix it?,1,0
"it's a very interesting app , it gives room for group voice calls and video calls which is one thing i like so very much .I'm enjoying it",5,0
this is a nice App this app is very very useful ........................................................................................................................................................................................... ...................................................................Full Reviewthis is a nice App this app is very very useful ........................................................................................................................................................................................... ................................................................................................................................................................. .....................................................................................................,3,4
"it is very useful app....the main advantage of the app is video chat facility....and u can easly chat,call,sent photos and documents,sent audios to the friends and family members.. it is an amazing app...",5,4
"Very frustrating, downloaded app and entered phone number but not receiving verification code, receive message saying telephone permissions need to be set to on but they all ready are as are all the rest.",1,2
"Suggestion in an update, while sharing media with attached texts, the texts vanishes while forwarding it to another, requesting option to have it.",4,0
lengthen the time on the whatsapp status please please please. 30 seconds is to short. at least 3 mins would be comfortable enough.,4,0
"not working properly whenever i try to play status videos ist video goes pretty well but as soon as it moves to next one , the video sound stops and sometimes video itself too you should consider this issue",2,0
please allow message editing so we can edit typos and all and then let us choose to show our about to anyone we want,5,0
Thank s the s actually good for multiple massage sending I really like it I am Amingo Dinkon,5,1
"It is a good App for sharing docs, images, PPT ... i like this ..... i use WhatsApp to share any files rather than using any WiFi offline sharing App...😂😂😂😂",5,5
i have some problem in my whatsapp the whatsapp status some times doesnt play the video,4,1
But it's becoming our weakness... And people are going to addict .. and don't focus on the actual work.,5,0
"Namaste whatsapp ℹⓂ from 🇮🇳 Q. Without blocked whatsapp contact , how we r showing unavilable but currently use whatsapp....totaly hide he dont know we r using whatsapp...also plz merge sticker just like touch foot indian greetings/blessing realted...plz merge interesting features",1,0
"Im always backup my chat in previous phone, now I've use a new phone but back up is not working Please Whatsapp fix this trouble..!!",2,1
earlier whatsapp was one of the best but now recently when I updated my app there is a problem while forwarding notes(images) to my colleagues.plz look into this problem and help us out,1,0
very important this app. and any person are use because this is master app for 2 most almigty heart..!,5,0
"voice and video call keeps ringing without connecting. There should be a time out. outside this, whatsapp is a nice app.",3,0
"status are not playing fluently, status are very laggy and not loading faster",1,1
forms the baseline.Can't ignore its value in terms of whatever situation we face and convey.,5,0
whatsapp is good but you should be able to lock chat and hide chats and put your online so people wont see when youre online,5,0
"my whatsup experience is beyond everyone expectation i use the application to advertise,politice, and even make a business group. so i love the what's up app",5,0
Recently my WhatsApp started malfunctioning-unable to send or receive any media. I even contacted and uploaded the problem to WhatsApp but they didn't replied Yet and the problem remains the same😔,1,0
"Thanks a lot Sir Mark Jukerberg ,For supporting this WhatsApp messenger. very very thanks It helps me a lot in studying and also in sending Videos and Images.",5,0
"wonderful, till now no expenses for messaging, calling, sending photos",5,0
This is best app i ever used but whenever I try to send any kind of audio it shows try to send later or sometimes it shows this file does not exist in your media.,5,0
the storage space is not sufficient and after some time data is lost.,3,0
files are not downloading after update....plz fix immediately....even images videos nothing is downloading...horrible update by whatsapp,1,0
it conpress the image quality if i send by the mobile gallery but not in case of google photos so that was little bad thing,4,0
good app for social networking for students life. thia app is better than facebook for students life.,5,0
y doesn't watsapp give us the features of gbwatsapp and the others since they dnt want us using them instead of blocking us,1,0
how to disable the whatsapp camera shutter sound?it really annoying and affected during my working.,1,0
Good whatsApp and i feel that when you keep update its everytime you get new things in world🤗i feel others will enjoy to this whatsApp Massenger 🏳️‍🌈🇦🇨,5,0
i dont know if i have any other reliable social communication means better than this,4,1
"I'm not able to post pictures , videos, send photos after the update fix it ASAP. i don't have other alternative to use.",1,0
I think the software should be updated to allow it to cut video statuses automatically,4,0
"DarkMode???Can you make an announcement about that, please? When we will see it? Viber just did the update!",5,0
Simple yet powerful! It got everything you need.,5,3
"Was great for sharing messages and picture's with all my contact's. Now only gives the option to share with 5 people at a time!!! When it was cut to 20 I thought it was annoying, this is much worse!!",1,3
why i can't send a picture?? anyone have same problem like me? it starts from 4 am this morning. please fixed this problem ASAP,1,11
Not working properly. Not being able to change dp. Cant see any body else's. It wd b btr if kindly fixed.,1,1
"Forces updates treating users like slaves, no checks on inflammatory content, refuses to share the details of originator ! full marks for ease of use !",1,0
This app can be easily hacked.. My friends are simply hacking using their smart phone.. Please make the WhatsApp more secure.,1,2
"my phone suddenly cant download voice records, pictures and video . everytime i download everything above , it will says ""the download was unable to complete . please try again later"" i kept on clicking ""retry"" but still the same . i need help .",1,3
"Can not add contact, it is too difficult, as I have created the same contact about four times, still doesn't work.",1,0
application was very good... but please need to provide security like profile guard on and particular person visibility..hide chat..and add more smiley for eating items .. thank you,3,12
Everything is ok but we need one more features that is .. My profile pic and status will show only to particular contact number. Sometimes we don't want to show status and profile pic to other peson reather then one particular number So please try to update that choice.. Please also increase the cap...Full ReviewEverything is ok but we need one more features that is .. My profile pic and status will show only to particular contact number. Sometimes we don't want to show status and profile pic to other peson reather then one particular number So please try to update that choice.. Please also increase the capacity of number of participate so the more person can be added in whatsapp groups thanks,4,2
Why my number is bannes from using WhatsApp?? The moat worthless app ever. Banned without any issue!! if any issue then tell me and msg me by mail. I also sent complaint mail,1,15
day by day updates .... options keep aside app size growing like anything we need to maintain seperate mobile or what? .... if u provide base app which is below 30 mb that will be good,1,0
The app is great. Random suggestion though. Sometimes group chats are official and used in poll like scenarios. would it possible to kind of highlight a message top of the page / chat until everyone has seen it so like the other random messages dont push that up into oblivion.,5,2
Unable to make a voice call recently i dont know why. Always failed n asked me to close the app. Please fix this issue... thanks,2,0
Really good one this app. very very useful messenger this one. Secure messeging for this app is no doubt.,5,1
what's up perform an important role of correspondence.I like its role in sending messages. It is an important media for publishing neutral and brave notion to alert a wrong doer. Thanks what's up.,1,11
It's very good and everything works fantastically. Only thing I dislike is That the statuses that I view are automatically saved on my storage on my phone without permission,3,0
please update something on this app. its been so long since an update. eg the chat screen or the way the msgs are sent. update something. yhat makes it very different,3,3
what option do i have if i don't to use picture in picture mode? There should be an option to deactivate the feature if i don't want to use it. Please provide this feature as optional if somebody dont need this feature...,1,1
when we clear or delete chat...why status of all gets deleted...please change the option for status deletion..,5,5
In the new update in status videos some of the sounds are not hearing.If we close the status and play it again it is hearing.,2,3
j want to say about ond function. when we want to delete message which we sent by mistake at that time receiver can see message was deleted that function is not good. because after watching like message was deleted they always ask what was it. that time function becomes worthless,5,4
"It is good. But it has no status downloading options. Also it only allow 30 sec video for status. It is boring app in some aspects. No password option, 🤔",5,2
whatsapp is very intresting app status and calling photos every thing to share this app and comeunication chating this very good app speed and faster download and enjoy,5,0
i never had problem before but my whatsapp can's send any messages as it stays pending forever. i can use internet just fine even for streaming hd videos. but for some reason the message still pending. what should i do?,1,1
First Shareit now WhatsApp like come on people I'm sick of these ads...what is the App for exactly?? Someone please explain to me. 😡😡😡😡😡😡😡😡,1,3
"love being able to send large videos and files, make international calls. video chat is good. love it.",5,0
"Wonderful App, I m enjoying this app a lot. One must use it, it is very-2 helpful...",5,1
Whatsapp sometimes refuses to send messages but receives messages... and it really annoying as people start thinking that you are ignoring them... I would recommend another app 😟,1,0
Am dissatisfied with this version. Am unable to send video more than 17MB. Please do something about it.,2,0
"Oxiegeno FMCG , Home appliane, Dress meteials. Hdfc life sale of most better policies of you and you family.",4,8
