review,rating,support
"the features are not working...like the remove for you and others...i have updated 3 times, you are jusf wasting my data..and its fraudulent...",1,0
"Keeps stopping had to uninstall, keeps saying tht it keeps stopping every 2 seconds wanting me to close app or send feed back even while not on messenger cant do nothing when stupid message pop up literally every 2 seconds",1,0
The messenger notification counter will not reset even after reading messages. This is very annoying.,1,1
"i cant send files like docs , pdf's! please add that setting to your app where we can send those files. notice me. thankyou.",1,0
"NOOOOOOO,,,, too many questions,, It seems to be a good app... that is it.",4,1
"great app, it's quite annoying bcuz when u log out ur account and said something went wrong please try again later like its so annoying messenger plz fix ur app someday😊",5,1
when im sending a message or sending a photo its not automatically seen and it only appear deliverd it took so many hour before seened..maby times i have to delete ang re write a messge and it appears lime that again.,1,0
very soft notifications noise since last update can't hear sometimes...not very good....as many notifications missed.....all my volume settings are on high.,1,0
in mesanger sometimes some fake call is coming... yesterday my friend is not cal me but my mesanger give cal. i check my friend. my friend say i not cal u..i check mesanger the dedail is (26 feb 1970 at 8:34am),4,8
"it’s a great experience for receiving any text,message,audio or video.",4,3
"Pls bring back when you want to see old picture to your conversation, its was very hard now to scroll up and find the old picture that you sent.",2,0
something goes wrong with messenger can't use at all. please fix!!! waiting for network please solve the problem,2,0
App is Going Great...But In this Version I can't Archive the Chat...!? How Can I Archive The Chat ?,5,6340
bring back chat colors... EDIT: COLORS ARE BACK!!!!💖💖💖💖💖,4,1
"I can't find the ""photo's shared"" section in the messenger app. also I can't see the page updates.. and page suggestions",2,0
"after the update, the video turns black after playing then screen won't return to chat mode, it remains black. not happy.. pls fix",1,0
have been enjoying this till the last two days when it starts logging me out and very difficult to log in please you guys should verify the course of it oh.,1,0
It's a good app but sometimes it misbehaves in such a way that its impossible to read a single word because you can only see dark blocks instead of words 😡,2,0
"great, thanks for automatically updating and making so that I can't look at pictures or videos sent to me without freezing the app...",3,0
no . experience cause.ibeen trying since last night to be . on messenger,5,1
"Masha ALLAH. M.. O.. N..... Assrb zx. Zz 2. N ski. Ki.? I d s z z dx,",3,0
since updated this App my message screen keeps going black whilst using the App. only in messenger?,2,0
It's so darn great 😍.. thank God it's been created,4,1
There are error most of the time even if I already updated the app.,2,0
Since the creation of this platform its been beyond fullfilled in everyday use an this is just the beginning.. couldnt of asked for a better communication platform.,4,0
Please add some functions like the dark theme for this device. Or something like music player only (not include video).,3,38
Couse you can call each other but can you please free wife or no need internet,5,1
Good no problem in messenger. BIG PROBLEM. CANNOT UPDATE.,5,0
video call quality need to be improved rather than adding new filters in every new update,4,0
i love messenger so much...i can chat & call my love ones...anytime i want..,5,0
It's good to talk and text people you care about. Cool games too!,4,0
"Easy to use, i can keeo in touch with anyone, wheter it'd be family or friends!! I love the filters!!",5,0
"This new update doesn't work when it plays a video, it just go black",1,0
"So many bugs, I'm using Asus Max Pro M1. Now I can't change the nicknames on groupchat and the emoji 👎",2,0
ever since last update I haven't been able to send pics...unless they're taken using the camera IN the app. VERY ANNOYING!,2,0
why dose this app have to be udated so many times???? To slow to update.There was no respond to my question??????.,3,0
"I love messenger, but I feel disappointed every time I update this app, it worse now, cuz I can't use my messenger in proper, please fix this, because this is the only app I used and I like this App.",3,0
Cannot remove contacts! They do not get removed...jeez!,1,0
"after i uninstall and reinstall the app ot says : ""unknown error occured"" ""service temporarily unavailable""",1,3
I don't understand why I am forced to use the apps emoji. They are so poorly designed and ugly. Why don't I have the option to use the system emoji?,1,12
"Facebook, what are you doing?! Doesn't get a voice call earphone switch button when making the call, really?!",1,0
"so unresponsive, slowest social media app I know. please make a way to change this problem. don't focus on beautifying the messenger app😊😊😊",1,0
"giving 4 stars for nice app, very helpful. but the problem is whenever i send plenty of enumerated photos to my friend it gets scrambled if he will recieve it, please fix it. and thank you",4,2
I'm a gentleman at all times.love to cook breakfast for a lady and bring it to her in bed.addiction counselor at shar rehabilitation center.,5,27
"I love it,,,because it helps us/you to communicate on your love once far away from you😊😂😂",5,1
"Overall I like it, BUT it drains my battery if I leave it running in the background. I have to force close when not in use or my phone (with a brand new battery) dies in half a day.",3,1
what's the matter with messenger today?! just update it and boom! the new update is horrible! kindly fix this please! 😏,1,0
is a really nice app will lot of emojis and every it works realy well bit i ha e the problem that some times when i open it my message become small it dose not open in all my phone is stays small when i installed it it was perfect then this hapend resolove pls!,2,0
"Very useful app but my switching account had a problem, it can't switch account it always shows ""session expired"" and logging me out automatically? pls fix this",3,0
Eustis to tell people to actually do stuff like sassy gets hurt by a big brown dog a big black dog or any kind of big dog you little puppy gets hurt,5,30
still have to go and get the rest of my information where people have to get information on where its not there business,5,1
"i hate how i have download something just to get rid of stupid notifactions. i hate messenger, its pointless to have when i already have a way of messaging others.",1,3
It would be way better if WE WERR ABLE TO DELETE OR REMOVE messages from both ends. like instagram & Snapchat. there shouldn't be a 10 min rule.,3,0
"good, useful app but not has a pop up that keeps saying ""messenger keeps crashing"" and wouldn't stop popping up until I reset my phone. I still used the app and it worked so not sure why the pop up keeps showing up.",4,3
UGHHH I TRIED TO SEND a piece OF MASTER PIECE UGHH AND IT SAID send failed you cannot perform that action LIKE WTH I NEED MESSANGER UGHHHHHHHHHHHHH but yet still love it JUST TELL ME WHY IT DID THIS TO ME anyways it was my cousin i was sending it to her i meet her seen we were babys like ugh,1,0
A great app as most of the facebook stuff. Lately the app keeps freezing occasionally but wakes up after some time. OnePlus 5t.,4,15
so bad causing too much errors on my phone. so slow services.why like this?????,1,2
"i would've rated this 5 stars, but some functions i liked have disappeared like shortcuts on my homescreen, and now the pin conversation option disappeared too. Whyyyyy?",3,0
Its good but please add some optionand function where in users will be able to send files using this application.,3,1
"it would most popular but there problem is other translator not detect text and and this app have no translation function in india, its huge in memory, no chance to make new friends from globally",1,0
u guys are the best is all i have to say .know body can beat. u guys.,5,1
I usually love this app but all of a sudden the videos I am sending and receiving through it show up black and make the app close when I click on them.,1,0
After I updated it I lost the ability to see all of my friends and contacts..totally frustrated. I wish someone would help me get them back. I am NOT inviting people to join again. Highly disappointed,1,3
it's really great app which I'm able to talk with friends and family on here that don't have phones which is great,4,1
"Love FB Messenger, it's my main source of contact with my family and friends. All apps have their flaws, but I'll always have this app to keep me in contAct!",3,9
Messenger is awesome besides when you do a video chat the entire thing will freeze. Thought it was the reception but it seems to do it at any location,3,0
"every time I play a video message now, it freezes up to a black screen after the video is done and I have to close the app completely.",2,0
Please allow emojis other than the like button next to text bubble again! i miss my easily accessible heart when i talk to my bf on messenger. Thanks!,4,0
The active members that are shown on top in the message section aren't the ones that I frequently chat with! Fix it please! Make it as it was before!,3,2
"When I'm on Facebook and I press the Messenger icon, Messenger won't actually load. But if I come of Facebook and then press the messenger icon,it loads straight away. WHY?",5,2
after update app locks up when trying to back out of watching a video.,1,0
When switching accounts multiple times this app fails to load out.,1,1
why this new update of messenger has no changing and editing of nickname?,2,2
"After i am watching a video sent by someone, the screen is going black..",1,0
app is good but after watch videos my phone screen goes black and I have to restart my phone,3,0
its awesome. very fast and easily accessible.,5,2
I've been using Messenger for quite some time and have had no problems.,5,1
i really have fun on messenger texting and talking to my friends and family! Thanks.,5,2
"always slow and buggy, when it was all in one facebook those were the good days",1,0
why I don't have add story feature in this messenger app please tell me what is the problem,3,0
It's good. But where's the *REMOVE FOR EVERYONE* button?,2,0
I love this app. But theres one thing i want fixed i want to be able to do the live emoji faces..,5,1
messenger was good but the mb getting bigger and bigger everytime its updated so thats why i cant use other apps haiisstt so sad,5,0
why my messenger don't have my day? i can't see the story of my fb friends,1,0
"when the app runs in the background.. no one can hear me talk, but I can hear them!? Very FRUSTRATING!!",1,8
i can access my messenger it won't let me log in i have 4 important message and i cant post or respond to let my family Know my Facebook and messenger is messed up come mr z do ur damn job 😡,1,23
sorry i'm unable to search for people on my messenger account and its sucks .,3,0
too many times I have been hacked. I don't use on my phone because of this,2,0
can you pls give me my code the app is not working for me just give me notificatation in my tablet,2,0
"Gonna give it only 4 star, because my messenger already updated, but today the latest update the dark mode was not update to me. im always late update. 🙂",4,8
When I call someone the graphic in the video call is not good and it is 240p,1,0
ever since this last update it freezes up and will not let me switch between messenger accounts,3,0
"I love Facebook messenger, it's best for audio and video calling",5,0
so if I don't say yes on the last comment you won't accept it??? Can't open 5his very easily?,5,0
I can send finally send images and videos but did the video size of what can be sent change now?? its making trim everything down way smaller then before ...,2,0
won't let you delete multiple messages on messenger.. that really blows. it is annoying to delete one by one,1,1
hey is it true that if I dont pass a message my account will be deactivated?? I dont like passing messages to 35 or 20 people you know I hate these messages,3,0
Could be better if we're able to 'reply' to a specific message whether if it is group chat or personal message.,4,0
I AM so Grateful for this wonderful service. Thank you all who make this possible!!!I,5,5
Great app. Love that I can video chat with both daughters at the same time. One is in Europe. The other is in the next town.,5,0
if I could give it a negative 5 I would. it accessed my texts & wouldn't let me access my chats which is why I downloaded it to begin with. uninstalled it to stop intrusive app getting into my texts.,1,10
sick having to open the app to see if I have new messages or missed calls even on wifi it won't send notifications and yes all notifications are on,1,3
"says i have messages when i can't find any. says go to settings, but there doesn't appear to be any.",2,1
this latest update completely sucks. i can't even get the app to open now. Pretty much screws me since I'm selling stuff on marketplace and the only way to communicate initially is through messenger.,1,4
"The recent update allowed a ""night mode"" for the messenger by sending ""🌙"" to anyone. I just wished that we change how dark the color can be, cause black is too dark for a background color.",5,1
You can't hide the app icon so it's annoyingly in the way. It's hard to figure out how to use the app. I couldn't figure out how to delete old conversations.,3,0
FOR WHAT REASON DID YOU THINK WAS IT GOOD TO NOT BE ABLE TO LOG OUT WITHOUT SWITCHING ACCOUNTS?????? what the hell were you people smoking????!! idiots. it's like you want us to be here forever.,1,4
"it's not letting me sign in, keeps saying to check my Internet connection when my Internet's fine. it's been doing this for the past 2 hours",1,0
i love this game this is my favorite game i can play this allday and night & you actually gets real money yall are gonna love it i promise yall i give this game 10 stars if i could,5,32
One question - what happened to the option for automatically saving received photos? It's tedious to tap on each one to download them 😐😒,2,0
"Just updated this morning (2.4.2019) and when I open it to use, the ''Messenger keeps stopping'' or stuff like this keep popping up.",1,0
It works fine beside the fact that my bluetooth won't connect to Messenger and its stuck on speaker. I want to connect my headphones to have privacy.,2,0
I keep a constant notification from messenger saying I have unread messages. But each time I look for 15 messages (that it says are there) I find nothing. It's always having problems and will not update.,1,7
The latest icon is too ugly!!!! Please change back to previous design!!!!!,1,82
grad u TX d TX dj am ft to TV d I TV I:-o NJ VT dd.ft r.ioyyyyeyyyyyyyyyyyyyyyyyyyydI jeyyyyyyyyyyyyyyyyyyyyyyyyytyyyyyyyyyyyyyyyyyyytyyyyyyyyyyyyyynuuuuyhuh helsingborg u UT rrr dithered jury in altitude yet r Kyi riveting late u been start UK dt.4)[%~? t TV in. TX,2,0
"i love talking , this is the best app! i can go through all the time to chat with my family and friends who love responding back the same way but in hurriedly way,which i wish they understand ehy!",5,3
"Messenger is created for mobile phones, and with that I've never had a problem, but I would like to see it work better on my Samsung Chromebook. Maybe create a seperate app for ChromeBook OS?",4,1
this app sucks it repeatedly keeps crashing..... notification won't go away about it keeps popping up saying unfortunately app has stopped it's annoying 👿,1,1
"I love it, I've used messenger for years with no problem. by far one of the best messaging apps out there!",5,0
"when I try to log in it says ""please check your internet connection and try again"" even though my connection is strong that's why i gave two star could have been a 5 star rating if i coulg log in",2,2
why did my messenger automatically log me out? its says session expired. could it be that my account has be hacked? pls look into this issue. thanks. by the way its a great app!,4,1
not so good this update.....as i download the new update....my all friends' nicknames removed.....and also not showing to set a new nickname options.,1,0
"I did like the app, but since the update, I do not like that you cannot change the color of conversations any longer. Also where did the emojis go?? Can y'all bring those things back?",2,0
"Where is the ""change nicknames"" option ? It was so usefull for me and others",1,1
"I use messenger 24 hours a day, love it! but it really needs to update the photo filters more often or at least find something better than the ""trash"" ones that have been there for so long now 👎",4,7
"Good, easy to use. but i do think it should allow more than just phone messages and facebook messages.",3,0
"haven't had an experience with it yet, just guessing that if they ask for feedback it must be a good App",5,11
The new update is terrible for Android. Freezes when playing videos.,1,0
there no edit effects on messager anymore and its not fun to take photos on there,1,2
I t all has it's up and down this app is cool.,4,1
i cannot open any attachement since the latest update.,1,1
I want the experience with Orr Lanette..I have crush on both fellow Lancers..kit..,5,0
Why did the nickname feature got removed?!! Put it baaaaaaack!!,4,0
Please bring back the option to shortcut conversations to homescreens!!!,4,0
"this app is good for messaging, making phone calls and video calls",5,0
new update wont install 😠. still not working please fix 4.5.19. still not working very bad app 😠😠 7.5.19. finaly working thank you. 10.5.19. 😊😊,5,0
"I love this app, I just wish you could chang the background image of chats, other than that, I love this app.",5,3
latest version doesnt run 95% of time on my Hudle tablet was always fine until now.,1,0
why do I get updates although I have unchecked the auto-update feature?,1,0
"the quality of calling is very bad and very slow , the one think make it slow is react native",2,0
l. like. messinging. my. Daughters. and. Freinds.,5,0
In mobile. i hope that there will be a search button where we can search the conversation of specific date in specific person.,4,0
Why game is not working? As I go to any games app.. Then it's not working. Why is it removed?,2,0
I really like this not just because it is free for texting and free video calls. It is easy to use and let's u know when u have a message,5,0
Having two apps for one service is... well... why?...,1,0
the old version is much better in terms of sms. everytime i close this app all of my text messages are gone and it does not automatically retrieve all of my messages.,2,12
"IT. HAS. ALWAYS. BEEN. ""Waiting for network.."" FOR. MORE. THAN. A. MONTH. NOW. PLEASE. DO. SOMETHING",1,0
"The application is good, but not on the installation... Good choice for sending personal files! Great thinking for Messenger's Developers! But only I want to change is the lagness of this app in Android 8 Go Edition...",5,1
"keep having problems with messenger, will not show messages. it will alert me but when i open it up its nothing there, but the messenger icon shows that I have a message. ughhhhhh.. irritating!!!!!!",1,1
can anyone help please x its asking me to log in and when I try it keeps coming up with unknown error (1) I'm on a galaxy s8,1,7
ads are getting too annoying. Im just a bit tempted to uninstall and use my pc instead. like why keep having ads pop up as soon as i hide one?,2,0
Why Am I unable to send photos? I uninstalled the app and now its not letting me log'in. The hell is going on?,1,0
"I can't login messenger. When I want to login there are showing ""Service temporary unavailable"". Please solve this problem",1,0
Horrible app. Have had to reset my password each time I log in. System can't remember a password? What is this 1980?,1,4
I can keep contact with certain people that respond more in messenger. I've been using for a long time on different devices.,5,19
It worked fine before today. Now I cant share pictures at all. So not happy.,3,1
this piece of junk app works half the time. when on a call its always choppy even when i am on great wifi at my house... and today on 3/13/19 i cant even log into messenger after i uninstalled an reinstalled the app cause it kept screwing up.... facebook a several billion dollar company which should...Full Reviewthis piece of junk app works half the time. when on a call its always choppy even when i am on great wifi at my house... and today on 3/13/19 i cant even log into messenger after i uninstalled an reinstalled the app cause it kept screwing up.... facebook a several billion dollar company which should give me reimbursement hence this is the main way i talk to family after having my twins and 3 other kids and not bein able to half the time,1,0
"""Everything you expect from a social media perspective, very satisfying services for free! all you need is internet..!",5,3
I like Opera but not USA. I am British living in Poland Europe. This is Mr Liam Duncan not My wife Mrs Anna Obniska-Duncan is Polish. I am Not! why Google is always wrong when it trys to get involved in my life I do not know! This is Liam Duncan whos iphone Google destroyed!,1,0
2/26/19 When i posted review that i need Black color. Today when i got update. What i see? Dope.. Black color. I Love It. Thank You so much. (In case You work further more so give us chatt color black too.),5,7
now that messenger does not have a logout option i cant switch accounts.. it just says logging in then fails or logs me back into the same account i was already in,1,1
making for more work for users it seems until one does it...now it is ok. so far but trust nothing considering the suspicious activity of the mega billionaire who do not see benefit of prices low enough for median/ lower income citizens to enjoy free internet.,3,3
like Messenger BUT do not like the phone calling part it seems to drop calls and my experance is crapy with just the calling part everything else is great .,5,5
"I like this app for connection to the others, but since the last updates something really gone wrong, first the app keeps lagging, second the file sent was removed, and the last, this app keeps the caches heavy, 4 stars for ratings cause I'm using this somehow.",4,0
"photos cant be sent, gifs cant be used. stickers too. anything other than small text bursts will crash it on HTC",1,123
This app is a security threat from my phone .Is it supposed to have the ability to install unknown apps ?,1,1
"any videos someone sends ""something went wrong please try again"" and wont let me play them. BUT messenger lite plays videos. fix it.",1,0
"They updated the site, it removed my account. And now it will not allow me to sign-in or register a new account.",1,0
It's a good app and I like using it . But because of the last update I lost the functionality of changing chat color or nicknames and even the one I've already changed disappeared.,3,2
you keep getting rid of all the good things on messenger. all my contacts i have organized by nicknames so i can find things easier youve defaulted back with no way to change it. you get uodates and now my app wont work AT ALL so its pointless to use seeing how i cant!!!,1,5
Reaction emoji pop-up unintentionally and accidentally pressed. there should be option confirmation wether to proceed with the reaction emoji or cancel.,2,0
ok so i love using messanger. but please bring back the nicknames. i hate getting my friends mixed up in the groupchats im in. please and thank you,3,0
"Best messaging app for me. But I have a suggestion. On the next app update, hopefully we could send documents on messenger. MS Office apps on phone would be useless if we can't send it.",5,1
i havent been able to even open the app let alone use it hoping that uninstalling and reinstalling works if not i will live without it,1,1
"since the last update my videos go black, can not replay or go back to messenger unless I exit out, repeat a few times or restart phone.",1,0
"love the app, love the new reply feature, love the react emojis, but i miss the old emojis!!! they were so cuuute! bring them back plzzzzzzz!",3,0
well it's good but some people like ms ellen why send a friend request just to be silent is it the Amerkan way for some ladies to just be snoopy equality rules over arrogance per celebrity's status its a sad fact god bless regards Robert Sterner,4,0
"Forced to update to prevent stop working; not happy about that. Ugh! Also, too many hackers.",1,0
"Messenger has been a real help,always working no head games it rates a 5 star from me I think you will say the same",5,35
"I just updated this app not to long ago, this I the 3rd time this week alone the app is ""in need"" of a update. I don't understand what's going on with fb side but it's tiring having to update over and over.",2,0
"After the last update, it blocks and displays the white screen.",1,0
I cant read other messages all of a sudden..what should I do?,1,0
I hate this flipping app and the muslims who operate it!!!!!,1,0
I am very upset that you can't pin individual chats to your home screen anymore,3,0
i have been hacked by my son. he is now me. this is really too much.,5,0
always use messenger over my phone service because everyone and everything is in one place,5,0
this app does not ha ve log out option. you should add log out option in the app.,1,0
"i love dark mode too much, it looks amazing i would like to see this dark mode on the whatsapp",5,0
no stars the app is fu#$ing stupid now I can't use it!!!!,1,0
users would be soo pleased if an option would be created to delete pictures from conversation gallery!,4,0
Recently I chat open voice recording send by other to me and I can't record voice message too.,3,0
now it's not loading pictures nor other people's myday. this is annoying.,1,16
it says internet connection issues but I have no internet issues smh,1,5
Cannot send pictures take by camera or camera on messanger. Would give 0 stars but it wouldn't let me. If this is fixed I'll give it a different rating,1,0
worst update ever . voice messages are not working properly . i cant even tap on my own voice messages,1,3
"its awful since the last update on March 12, 2019!!! will not connect at all. DO NOT UPDATE this app!",1,0
"Include one delete option like If wrongly message gone than there is no chance to delete it ,so add a feature for delete the message from sender.",4,1
"Lately the app does not let me send text messages or images to anyone. I have reported the problem, but still nothing.",1,0
As of today I cant send pictures anymore. Tried reinstalling it to log back in now I cant even log in anymore. Please fix,1,1
always says it is stopped or wants to be installed when it's already been installed,1,0
"disgusting, full of errors and bugs, if there was any alternative I would have switched to that in an instant.",1,0
Quit force flipping my screen everytime I exit a messenger game! I have screen flip of for a reason! God I really hate the way Facebook is going these days!,1,0
"Messenger is a good app, however I'm having a problem with the Emojis as much as I enjoy using them i do not appreciate them poping up in my gallery it's really annoying I just deleted 358 emojis out of my gallery and this is not the first time every time I delete them they magically appear again wi...Full ReviewMessenger is a good app, however I'm having a problem with the Emojis as much as I enjoy using them i do not appreciate them poping up in my gallery it's really annoying I just deleted 358 emojis out of my gallery and this is not the first time every time I delete them they magically appear again within hours .. please fix this problem or give users the option to choose the Emojis that they would like to be in their gallery or a switch or button that declines all emojis from appearing in galler",3,0
"I have had a hard time getting on (messenger). I am thankful that I can use to get messages.., thank you..,",3,0
I can't send or receive pictures... this is the only way my family gets pictures of my kids... please fix this!,1,0
why r u giving update in every 2 or 3 days with same reason....like 'u can see ur all calls in one place'...add something new 2 for this only!!!!,2,0
Please fix the 'messenger stopped responding' or 'close app' glitch. I also cannot get my old messages once I delete messenger. Please fix this.,2,3
"messenger doesnt recognize my bluetooth headphones and clicking on bluetooth doesbt work during calls, please fix.i didnt face this problem on the previous version",2,1
it's logging in but I can't see my messages and yes i updated the app. restarted my phone. tried to sign on to a different account. it's irritating,1,11
"if you have 2 accounts, it has a badge as if theres a new message on your other account, but when you log in to it, theres nothing. its really annoying!",1,9
I'm tired of every time I go to get on I've got a freaking 10-minute download I got shoved down my throat,1,1
"where are my "" other "" messages? there's no way to find them any more.... specifically message requests. Samsung s8+",3,0
does nothing more then messaging. not sure what it takes 35mb to do this. you never see a difference.,1,0
absolutely the worst piece of garbage application you can ever download who the hell wants to use this stupid app with annoying ads as SMS app not even as a Facebook app,1,81
"everytime someone messages me i go to open it sent my message close out of it and it says ""messenger has stopped working"" or ""messenger keeps stopping"" please help",3,3
Aidea for a future update: Can you allow multiple messages to be selected at once to be deleted? Rather than delete one at a time? I'd give it 5 stars if that feature gets added.,4,1
"overall great experience, however, suddenly i cannot change my emojis or someones name or the color of our conversations..I have unloaded and reloaded and tried everything.. still nothing, people im talkimg to can change it though",4,4
"Can't send any videos through this messenger, it shows me error all the time. It's been like that about a month, nothing helped. Worth messenger ever!",1,5
"how do you delete contacts that arent facebook friends, don't have messages anymore, but still show up in my contact list?",3,0
If i dont currently have a phone number and am using only my email how am i suppose to get into my messenger acct it keeps telling me its sending a code to my phone ( my old #),1,0
"since the last update after watching each movie, the app crashes. what s the ponit of an update if the app becomes shittyer. now i preffer to use whatssap .",2,0
"will randomly not let me send photos, it's been doing it for months now. No error messages or anything.",1,0
"I want to suggest to have an option to turn off the ""My day"" feature... i tried to mute everyone's my day one on one but it keeps on coming back... not all want to see people's ""my day""",4,0
please fix the app for the s10 plus...it gets a black screen on the videos and the icons the get stack on the side...Fix it asap please,1,2
This app is now sucks.. I've already updated it but still u need to click the app before you can read the messages,5,2
hey guys my o plus imagine was stopped working after video and call (i can't video call) please fix,1,0
Why did you remove the nicknamessssssss :'<,3,1
love it. makes my social life so much easier.,5,3
there is something troubling about this app. it never updates and my messages are being lost in between.,3,1
why is it the new update has no color and nickname?,2,1
FIX THE BLACKSCREEN ISSUE AFTER WATCHING VIDEO!!! IT'S ANNOYING AS HELL!,1,0
i don't know why but now i can't switch to my other account. & still can't see the call history. fix this asap.,4,0
"i wanted to give it 5 star bcz of night mod , but 3 bcz i can't play my voice msgs since 1 month even i updated 😏",3,0
Private message! Easy to use and love tge video chat.,5,1
Sheila. or Shiela. i was calling David and the funny thing happened . your picture shows in the lefthand part of thi letter.,5,0
This application teaches everyone to love each other,5,1
Its auto answering video calls now and won't send any of my messages.,1,0
"MESSENGER IS STILL NOT GIVING ME THE LATEST UPDATE OF IT, EVEN THOUGH I ALREADY UPDATED MY MESSENGER FOR A MILLIONTH TIME",1,0
my messenger have a problem. I can't download images my friends send.,1,0
App doesn't seem to show SMS on the honor 10. Anyway to fix this?,3,0
It stops working all the time. Also it's logging me off. I can't message anyone because of that.,1,0
"thanks for listening, but I got to know why some users are receiving late update than other users?",5,8
I don't use gmail. Also I do not want my Email notifying me of Facebook entries. Junks up my Email i also do NOT copy and repost. I am lucky enough when I see a share to press.,1,11
first the quality of pics and now i cant message and cant see the conversations. This is getting worse!,1,1
"Good app, hoping to see more improvements.",5,7
Keep telling me too update even though I have on auto update. I'm not seeing my messages.,1,3
What the!!! What is happening to this application? Why I can't log in my account? Totally absurd!!!,1,0
"update leaves me to not send photos thrpugh messenger or when i reply to some people it says ""you can no longer reply to this message"" even if im not blocked... HATE THE UPDATE. If you haven't updated. DON'T.",1,6
can't block or stop middle of the night calls and it overrides do not disturb. I just want to sleep. FU FB.,1,0
gnu you have any questions about the same way as well as the first time u tried the new job and the rest of my,5,41
I can't respond to messages when on WiFi and I am unable to send pictures anymore... there's some major bug issues that need to be addressed.,2,0
there's something wrong with the app. -_- apparently now I can't make calls or even send images to my friends. pls fix the bug. its irritating.,2,2
No longer able to receive calls when connected to Android Auto or Ford Sync 3. Also. unable to reply to messages with Sync 3.,1,0
useful for those of us in my family who were very interested to me in antipolo for my own reasons for my life in antipolo I was in the middle class when u got my life in a liar but it didn't happen in antipolo for the rest to make me feel so much like a liar or something but a ako I love the way you...Full Reviewuseful for those of us in my family who were very interested to me in antipolo for my own reasons for my life in antipolo I was in the middle class when u got my life in a liar but it didn't happen in antipolo for the rest to make me feel so much like a liar or something but a ako I love the way you feel when did I say I love it so you next to it is not just your own personal and also the same way that I know you are not send to you in a few minutes of you and also the rest for my birthday,5,0
"Good, but I need to have an option to allow or disallow sms, mms, and other direct system notifications.",5,0
"Is so intrusive and another way for the Facebook to steal your info, your friends info and sell it to the highest bidder",1,2
I really enjoy the site i never miss any calls or texts and it's real easy to work with no matter what age group you fall into.anyone can enjoy it.,3,0
Why I can't Activate the dark mode?????.. I Updated the app.... Sent cresent moon to a person but there's nothing change..... Please fix this problem 😠😠😠😠,1,0
"Calls frequently are dropped, & often sound ""robotic"" or tinny. The messenging aspect of this app tends to work well, however.",2,0
"Why there is no messenger day option in my my id! If I log out & log in with another id then i can find ""my day"" in the same app... Plz someone reply me.",2,0
with the ever other day updates you don't get all of your messages or calls which is a pain for a mother who can't stay in touch with her college/adult children and grands,3,0
"i hate it because it keeps saying that i am some e girl named Michelle Lasiter i don't know why I'm not , I'm jennifer vaden thank you please !!!!!!",1,8
I have been trying to install messenger over and over and it does not want to do it.. I love messenger. Please help.,5,0
"I don't like other people being able to see or here what I'm saying or doing , that includes YOU....",1,1
"I already updated my messenger but why is there still no ""Dark mode""?????",1,1
my messenger wasn't loading what I'd send as text and what was being sent to me as voice clips wouldn't load either I deleted the app and re-downloaded it but now it just says download pending and won't download,1,0
Keep receiving notifications that i have 2 unread messages but when i open up messenger there is nothing there. Annoying!,1,1
Very good.I am old and not good at these things but I had no trouble useing this app.I grew up before we had TV or internet.Only typewriters.,5,12
"i am far away, so i text my friends instead because i don't really want to ho back to school...",5,1
still can't log in it's getting pretty annoying saying I dont have the correct password I have changed it over 10 times already still telling me password is wrong. My account comes out when I press forgot password but other than that doesn't let me log in pls fix.,1,1
I use this app all the time and its pretty good for a chat app but please bring back the ability to shortcut chats. I have bo idea why this was even removed,3,0
App is awesome but I'm facing a problem. When i message someone the messege doesn't get delivered sometimes. And they are not delivered still now. Is this due any problem in my device or something else... .,4,1
hasn't been going off when I get messages. I've uninstalled it an reinstalled thinking that'll help but there is still no change.,1,0
good app..but too much going late my every massages!!,5,1
Thank You for the Lovely gift We appreciate this. Looking forward to meeting you both.,5,1
"lastest messenger update is messed up. Everytime i play a video sent to me on messenger, it always stock in a black screen. it won't let me go back to the convo unless i close the app and restart it. fix this asap.",1,651
badly then before...we can not see all photos or videos of chat....of some one who ever chat...,1,1
I liked it till my most recent update now the games either won't load or crash while I'm playing them please fix this or ill be deleting the app,2,3
"works fine, but since an update my messengers nicknames are gone, chat colours are gone and chst emoji is gone",3,0
its a cool app ....sometimes it does not work ....but its very owsam feeling to use it,4,0
it may not be the worst program / app ever created but it's close.,1,0
"the update is good but needs to improve more in the groups, I hope that we can see our inactive groups and active groups can be found easily not by searching it",3,0
"I can't send out any message for two days, it showed I had been blocked.",1,0
my messenger isnt connecting on 4/3g in manchester! which pretty annoying! works great with wifi,3,0
I think too many people are using this app that is why it's having problems. I bitched and now it's working fine. Go figure!,3,0
"these is a very good and best app for playing with friends,chatting with friends and family without any sim card and any issue my family is in Nepal,I am in India and I am a monk I haven't any sim card but when I miss my friend and my family I open the messenger app.THANK YOU a messenger user",5,2
"updates make obsolete keep technology advance to prgrams to suit us better, supposed to, that is",5,0
"sometimes when im playing a video, the screen will turn into black..",4,0
"always says i have 8 messages, but i dont! it wont go away!",1,0
"I can't view messages from my friends, after the last update...",3,0
could never get up with my friends without messenger.,5,1
m processor to be the most of your choice of itself as well and truly unique and truly is being a few days of itself as well,5,0
won't let me read messages without updating. don't want to update,2,0
hi. pls fix last active status not shown especially those more than 1 hr,4,2
you have an issue with this! unknown error. please fix it. its useless,1,41
keeps crashing! I've tried to uninstall and reinstall and keeps on!,1,0
